SK_Cliente,SK_Producto,SK_Tienda,FechaVenta,Cantidad,PrecioVenta
68,45,6,2022-01-02 17:41:51,1,600.94
32,12,1,2022-01-02 08:53:26,1,2002.15
35,46,4,2022-01-02 16:41:04,1,642.55
4,73,8,2022-01-02 16:47:40,1,1747.44
4,47,4,2022-01-02 12:20:01,3,586.43
87,71,9,2022-01-02 15:01:25,1,2372.52
15,6,4,2022-01-02 14:32:59,1,2657.48
25,35,10,2022-01-02 14:10:24,1,316.85
28,43,8,2022-01-02 08:10:50,3,1469.78
23,28,6,2022-01-02 19:02:40,3,474.29
77,19,4,2022-01-02 09:34:23,5,1921.05
33,25,12,2022-01-02 18:31:21,2,423.91
75,36,8,2022-01-03 18:11:21,1,352.69
68,44,11,2022-01-03 10:25:32,1,1299.89
37,4,15,2022-01-03 17:27:13,1,1831.37
11,35,12,2022-01-03 15:27:43,2,351.49
69,41,11,2022-01-03 11:48:27,1,1445.26
61,52,7,2022-01-03 15:18:12,1,479.92
37,56,8,2022-01-03 19:38:19,1,975.5
3,62,3,2022-01-03 15:07:38,1,2100.86
42,18,6,2022-01-03 18:48:48,1,1974.23
11,52,10,2022-01-03 14:27:28,2,462.0
94,70,8,2022-01-03 19:15:18,2,2162.75
94,58,12,2022-01-03 09:26:28,5,218.01
90,15,8,2022-01-03 20:36:06,2,1514.41
37,3,2,2022-01-03 12:35:50,1,2191.25
52,59,9,2022-01-03 18:32:12,1,312.96
36,56,3,2022-01-03 08:28:17,5,1005.9
94,72,4,2022-01-03 09:32:09,1,2184.66
67,29,15,2022-01-03 11:03:37,1,436.16
9,23,5,2022-01-03 13:58:23,1,1160.9
3,57,7,2022-01-03 10:19:18,2,297.0
10,51,8,2022-01-04 20:01:11,2,407.0
28,59,2,2022-01-04 16:55:22,3,309.99
44,39,4,2022-01-04 08:05:20,4,476.68
57,46,6,2022-01-04 15:42:13,1,605.68
6,69,14,2022-01-04 15:44:28,2,2108.79
31,51,13,2022-01-04 13:13:11,1,439.1
41,24,12,2022-01-04 18:06:21,1,1390.64
30,63,13,2022-01-04 11:22:02,3,2141.61
47,24,10,2022-01-04 10:13:30,1,1519.77
95,63,6,2022-01-04 15:10:28,1,1904.58
24,75,6,2022-01-04 19:19:04,1,1348.85
79,53,11,2022-01-04 08:38:14,1,686.43
19,58,14,2022-01-04 12:49:25,1,236.53
18,1,7,2022-01-04 17:15:40,2,2274.7
68,35,4,2022-01-04 09:47:49,3,329.43
44,3,15,2022-01-05 09:47:40,1,1943.6
54,58,12,2022-01-05 10:51:19,1,219.92
39,17,12,2022-01-05 18:18:09,3,2039.92
32,61,13,2022-01-05 14:29:23,1,2153.1
39,57,13,2022-01-05 18:14:36,1,314.73
89,33,10,2022-01-05 08:18:02,1,254.36
40,30,4,2022-01-05 15:36:01,1,340.4
62,44,1,2022-01-05 15:36:59,4,1400.21
62,47,9,2022-01-05 09:13:12,3,609.83
47,44,2,2022-01-05 19:56:09,5,1464.79
55,72,7,2022-01-05 20:06:41,2,2169.11
22,26,10,2022-01-05 08:07:05,1,545.25
95,56,11,2022-01-05 18:01:05,1,1004.54
47,55,14,2022-01-06 19:10:19,1,768.38
79,17,12,2022-01-06 19:46:55,3,2140.21
95,8,2,2022-01-06 20:11:51,1,2817.58
3,40,8,2022-01-06 08:10:43,2,449.07
47,54,15,2022-01-06 10:49:42,1,709.12
49,18,13,2022-01-06 20:02:00,3,2018.72
36,4,3,2022-01-06 15:58:42,2,1885.31
87,58,13,2022-01-06 18:21:31,2,238.04
25,54,1,2022-01-06 16:47:02,2,717.51
42,64,8,2022-01-06 20:30:57,2,2067.56
71,68,4,2022-01-07 08:26:25,1,1771.78
41,8,6,2022-01-07 13:33:53,2,2980.24
66,60,11,2022-01-07 10:24:35,2,262.17
68,51,13,2022-01-07 18:22:49,1,441.66
37,68,7,2022-01-07 11:37:32,1,1836.74
57,15,4,2022-01-07 19:35:08,2,1575.21
68,10,12,2022-01-07 18:08:46,3,1973.02
34,39,9,2022-01-07 09:59:50,1,429.05
54,58,14,2022-01-07 15:11:35,1,226.7
15,59,5,2022-01-08 15:39:14,3,287.38
51,25,8,2022-01-08 10:28:09,1,430.38
76,24,8,2022-01-08 15:33:10,5,1535.06
91,18,11,2022-01-08 11:00:18,3,1995.83
16,75,7,2022-01-08 20:26:43,3,1438.28
61,48,6,2022-01-08 11:49:19,2,618.11
27,3,11,2022-01-08 20:22:01,1,2029.23
79,42,13,2022-01-08 12:12:31,2,1447.36
7,69,5,2022-01-08 20:21:58,1,2194.39
3,61,14,2022-01-09 09:30:29,1,2042.66
34,31,1,2022-01-09 20:16:26,5,419.66
25,65,11,2022-01-09 11:48:29,1,1632.88
87,36,6,2022-01-09 08:33:34,1,381.41
36,61,4,2022-01-09 09:49:08,3,1958.73
72,28,12,2022-01-09 12:56:30,1,481.86
83,54,6,2022-01-09 18:33:22,5,715.07
97,53,4,2022-01-09 14:04:57,5,760.01
37,37,5,2022-01-09 14:58:57,1,420.58
94,59,5,2022-01-09 19:43:31,5,321.89
71,40,3,2022-01-09 19:15:04,1,456.83
7,28,11,2022-01-09 08:05:46,1,452.43
62,20,7,2022-01-09 19:48:26,1,2194.85
20,55,12,2022-01-09 16:46:59,2,755.96
13,32,15,2022-01-09 20:02:12,2,432.71
96,20,2,2022-01-09 12:49:59,2,2081.84
59,48,5,2022-01-09 14:53:00,1,618.23
41,28,1,2022-01-09 20:57:24,3,431.85
39,15,12,2022-01-09 14:35:19,4,1524.21
52,30,9,2022-01-09 16:42:47,1,329.21
69,67,6,2022-01-09 14:54:25,1,1888.36
36,46,10,2022-01-09 12:23:29,1,615.74
51,12,7,2022-01-09 19:11:55,1,2002.15
49,48,8,2022-01-09 15:33:15,1,626.39
28,6,1,2022-01-10 20:34:03,2,2690.18
10,74,7,2022-01-10 15:47:53,1,1716.49
98,72,6,2022-01-10 08:51:14,2,2405.61
43,73,3,2022-01-10 14:32:12,1,1591.43
76,66,9,2022-01-10 12:35:33,1,1280.56
17,39,8,2022-01-10 12:40:02,1,453.0
57,65,10,2022-01-10 10:55:36,2,1591.66
4,71,6,2022-01-10 16:10:18,2,2292.8
25,15,9,2022-01-10 11:56:43,1,1443.92
28,55,6,2022-01-11 08:28:09,2,765.59
80,31,14,2022-01-11 10:12:45,2,410.75
35,14,2,2022-01-11 14:19:14,1,1407.4
90,38,9,2022-01-11 18:26:17,1,351.97
6,41,4,2022-01-11 16:19:36,1,1427.15
41,40,7,2022-01-11 12:18:47,1,467.31
37,11,7,2022-01-11 19:39:05,1,1845.92
30,7,5,2022-01-11 15:04:01,1,2839.56
45,4,2,2022-01-11 14:38:53,1,1807.3
9,29,1,2022-01-11 14:22:48,1,414.34
55,18,8,2022-01-11 12:54:01,1,2178.28
88,67,2,2022-01-11 16:01:44,2,1905.6
7,32,2,2022-01-11 08:19:08,3,427.86
53,67,15,2022-01-11 08:04:56,1,1725.89
54,12,5,2022-01-11 15:08:18,1,1807.87
47,61,8,2022-01-11 20:31:21,2,2024.11
91,32,4,2022-01-11 11:59:03,1,426.53
1,72,2,2022-01-11 18:39:07,5,2127.9
15,69,3,2022-01-11 19:51:23,4,2033.3
91,57,9,2022-01-11 09:42:34,1,301.65
74,20,11,2022-01-12 16:41:37,1,2077.69
27,3,10,2022-01-12 08:38:27,1,1941.77
27,63,1,2022-01-12 18:40:00,1,2044.45
29,28,3,2022-01-12 14:52:35,1,434.24
67,65,1,2022-01-12 09:25:25,2,1618.31
32,5,4,2022-01-12 10:43:22,1,2274.83
47,42,12,2022-01-12 20:20:05,1,1601.65
61,5,15,2022-01-12 20:30:54,3,2452.39
70,35,14,2022-01-12 18:11:17,1,311.7
9,29,11,2022-01-12 08:48:11,1,398.23
11,45,6,2022-01-12 16:32:23,2,647.81
41,63,9,2022-01-13 08:47:25,1,2086.92
47,26,13,2022-01-13 09:12:44,3,582.5
4,58,13,2022-01-13 09:20:24,2,232.26
74,63,9,2022-01-13 13:20:52,1,1984.79
73,30,14,2022-01-13 16:04:23,1,350.17
61,25,13,2022-01-13 09:11:29,1,397.43
35,21,11,2022-01-13 12:21:16,2,1189.09
34,2,6,2022-01-13 15:56:09,2,2156.89
5,7,12,2022-01-13 16:34:17,2,2714.77
27,22,2,2022-01-13 08:06:31,1,1424.8
77,56,9,2022-01-13 17:16:42,1,975.89
59,58,7,2022-01-13 18:01:10,1,233.95
7,25,4,2022-01-13 20:57:36,1,418.56
46,71,3,2022-01-13 17:14:24,1,2263.17
63,66,2,2022-01-14 20:49:29,1,1269.85
22,26,15,2022-01-14 19:41:26,5,586.43
28,35,13,2022-01-14 11:13:13,1,310.98
53,68,7,2022-01-14 18:49:13,1,1750.4
85,15,5,2022-01-14 14:47:50,2,1482.02
12,55,13,2022-01-14 11:33:06,1,822.59
3,76,2,2022-01-14 14:53:29,2,1750.41
100,66,1,2022-01-14 12:46:58,1,1300.29
87,58,1,2022-01-14 09:15:48,1,227.06
52,24,9,2022-01-14 09:39:25,2,1402.86
31,46,15,2022-01-14 16:49:41,2,659.73
77,67,15,2022-01-14 13:47:53,4,1771.98
88,63,15,2022-01-14 10:53:02,1,1976.58
26,45,7,2022-01-15 20:05:36,1,616.24
98,32,4,2022-01-15 09:09:33,1,406.4
11,19,13,2022-01-15 09:48:27,1,2124.5
36,48,13,2022-01-15 12:02:54,3,645.45
54,14,5,2022-01-15 20:34:47,2,1400.89
67,70,15,2022-01-15 20:52:50,1,2392.23
5,74,3,2022-01-15 19:27:38,1,1830.92
17,48,15,2022-01-15 19:37:58,1,592.88
95,56,4,2022-01-15 08:19:23,3,950.41
31,37,15,2022-01-15 11:00:07,1,428.92
66,12,5,2022-01-15 08:41:44,1,1865.33
58,26,10,2022-01-15 17:19:29,2,581.9
67,9,11,2022-01-15 09:38:46,1,1964.51
95,60,6,2022-01-15 11:39:45,2,285.97
2,32,9,2022-01-16 09:45:36,1,398.56
83,33,12,2022-01-16 17:23:47,5,273.41
44,21,10,2022-01-16 12:49:24,1,1167.99
15,60,7,2022-01-16 11:23:38,2,287.05
19,31,6,2022-01-16 14:00:22,1,400.52
37,8,14,2022-01-16 17:19:25,1,2978.36
87,38,13,2022-01-16 19:11:48,4,359.02
27,48,2,2022-01-16 09:12:53,1,603.67
20,3,3,2022-01-16 11:25:10,1,2130.71
14,2,8,2022-01-16 12:45:16,1,2135.4
6,53,9,2022-01-16 09:43:14,1,702.74
33,57,12,2022-01-16 13:08:28,1,305.68
14,55,10,2022-01-16 11:09:28,2,811.47
34,40,9,2022-01-16 11:33:41,1,476.98
93,8,3,2022-01-16 16:53:02,1,2807.27
37,65,3,2022-01-16 17:45:37,2,1658.58
34,66,3,2022-01-17 08:05:28,1,1380.15
36,73,13,2022-01-17 09:46:48,1,1800.08
20,61,15,2022-01-17 09:22:30,5,1925.78
27,33,13,2022-01-17 15:22:32,1,277.07
62,69,1,2022-01-17 08:08:59,1,1941.69
65,60,3,2022-01-17 19:36:13,1,280.73
74,41,1,2022-01-17 10:56:54,1,1490.33
76,17,14,2022-01-17 14:02:13,5,2080.93
84,8,14,2022-01-17 20:59:06,2,2790.75
84,68,8,2022-01-17 17:08:42,1,1865.84
13,15,14,2022-01-17 14:47:34,1,1446.03
6,13,5,2022-01-17 12:18:35,4,1598.28
15,74,14,2022-01-17 11:48:49,3,1664.75
41,3,9,2022-01-17 13:35:07,1,2157.96
77,20,14,2022-01-17 08:40:38,2,2150.41
86,37,4,2022-01-17 13:52:45,3,442.55
74,32,7,2022-01-17 19:25:50,1,396.9
25,26,14,2022-01-17 13:06:24,1,534.65
6,67,9,2022-01-17 08:29:22,2,1881.66
70,25,7,2022-01-18 08:25:42,1,435.18
87,6,12,2022-01-18 18:48:21,2,2850.6
31,53,15,2022-01-18 19:12:17,1,717.15
73,46,6,2022-01-18 11:54:50,3,681.95
12,9,4,2022-01-18 09:20:17,1,1714.41
38,34,4,2022-01-18 15:45:11,2,349.53
100,65,13,2022-01-18 16:31:20,1,1661.54
1,63,10,2022-01-18 08:59:27,1,1934.71
95,59,15,2022-01-18 15:10:37,1,300.43
64,5,15,2022-01-18 12:10:24,1,2511.48
63,61,11,2022-01-18 14:08:33,1,1954.12
61,20,4,2022-01-18 19:06:24,1,1976.42
39,1,2,2022-01-18 18:24:30,4,2138.68
67,10,13,2022-01-18 10:10:30,1,1918.51
26,35,4,2022-01-18 12:52:40,1,308.28
26,36,6,2022-01-18 19:26:15,1,399.05
68,63,3,2022-01-19 12:09:02,1,2097.39
98,10,5,2022-01-19 15:32:57,1,1945.75
80,5,5,2022-01-19 09:20:45,1,2520.27
46,20,1,2022-01-19 12:52:28,1,2191.4
76,61,12,2022-01-19 13:40:32,1,1994.61
69,53,13,2022-01-19 19:43:16,2,676.13
25,51,1,2022-01-19 15:07:04,2,418.25
63,50,3,2022-01-19 18:30:26,4,475.04
48,53,14,2022-01-19 12:32:49,1,718.08
71,24,13,2022-01-19 09:12:31,1,1375.04
18,36,1,2022-01-19 10:48:15,1,368.22
83,5,11,2022-01-19 19:20:57,5,2334.42
77,34,3,2022-01-19 10:58:40,1,373.14
81,71,15,2022-01-19 08:05:22,5,2108.58
68,19,2,2022-01-20 14:53:11,1,2162.54
55,74,14,2022-01-20 14:38:44,1,1828.08
52,43,8,2022-01-20 09:00:16,1,1602.91
99,42,7,2022-01-20 11:44:59,1,1499.97
88,70,3,2022-01-20 11:39:22,1,2299.73
9,36,13,2022-01-20 13:25:00,4,350.45
25,39,13,2022-01-20 19:36:00,1,483.05
11,6,1,2022-01-20 17:42:08,1,2708.33
28,49,12,2022-01-20 09:13:38,2,475.68
49,22,2,2022-01-20 20:16:53,1,1471.27
91,52,8,2022-01-20 17:24:59,1,473.14
53,2,5,2022-01-20 08:39:50,2,2129.9
50,65,13,2022-01-21 10:45:52,1,1497.98
77,62,4,2022-01-21 12:06:10,1,1944.41
81,48,6,2022-01-21 19:29:33,1,606.88
93,30,13,2022-01-21 15:01:58,1,350.5
35,36,7,2022-01-21 11:06:01,2,399.05
54,53,1,2022-01-21 20:08:46,2,761.89
72,5,2,2022-01-21 19:21:01,1,2369.98
100,21,14,2022-01-21 16:16:22,1,1188.81
29,64,3,2022-01-21 12:38:49,1,1990.47
84,33,15,2022-01-21 12:05:23,1,261.66
51,24,7,2022-01-21 13:32:07,1,1451.28
47,49,4,2022-01-21 17:18:39,5,490.99
23,66,13,2022-01-22 12:16:55,1,1224.07
16,70,4,2022-01-22 15:37:53,2,2347.7
71,48,5,2022-01-22 14:03:38,3,636.78
84,59,6,2022-01-22 08:30:58,1,315.4
40,7,7,2022-01-22 18:12:03,1,2671.85
55,68,14,2022-01-22 09:04:04,1,1771.76
22,52,6,2022-01-22 08:31:36,3,459.54
68,44,5,2022-01-22 12:09:15,1,1362.42
59,52,13,2022-01-22 19:13:44,1,501.4
27,57,3,2022-01-23 10:39:24,1,310.93
52,40,4,2022-01-23 18:27:23,1,448.63
6,58,15,2022-01-23 20:15:07,1,245.03
82,67,13,2022-01-23 15:55:53,1,1828.73
50,34,7,2022-01-23 14:18:35,5,380.43
88,67,11,2022-01-23 12:39:44,1,1745.31
74,71,8,2022-01-23 08:50:06,1,2134.87
18,8,15,2022-01-23 20:24:23,1,2929.39
77,68,10,2022-01-23 14:37:58,1,1877.19
30,37,14,2022-01-23 17:11:20,1,427.23
91,7,2,2022-01-23 10:26:01,1,2729.37
93,52,3,2022-01-23 17:26:39,2,487.72
40,66,4,2022-01-23 17:04:55,2,1254.19
98,51,10,2022-01-23 17:56:37,1,404.71
86,42,8,2022-01-23 11:33:09,4,1494.47
92,63,5,2022-01-23 18:41:14,2,2123.66
7,32,13,2022-01-23 08:26:34,1,392.08
10,43,9,2022-01-23 13:27:27,1,1579.23
3,44,6,2022-01-23 12:58:57,1,1429.06
37,23,9,2022-01-23 12:51:52,1,1258.16
94,7,1,2022-01-23 16:43:44,1,2856.1
55,5,9,2022-01-23 16:01:02,1,2485.62
1,8,1,2022-01-24 13:36:56,1,2938.8
32,58,8,2022-01-24 18:00:37,3,241.43
25,31,12,2022-01-24 20:23:54,2,410.47
12,11,8,2022-01-24 16:29:09,3,1979.99
68,42,9,2022-01-24 18:49:49,2,1497.27
83,38,10,2022-01-24 18:12:07,2,352.08
68,72,13,2022-01-24 20:47:35,1,2201.2
71,39,1,2022-01-24 13:44:56,1,480.31
72,30,15,2022-01-24 18:47:19,3,319.63
92,36,4,2022-01-24 20:12:06,2,399.05
28,17,9,2022-01-24 14:47:58,2,2174.49
95,47,5,2022-01-24 19:27:39,4,609.03
87,46,4,2022-01-24 20:59:14,1,600.17
36,73,1,2022-01-24 14:08:55,2,1565.16
29,47,12,2022-01-24 10:08:50,1,602.86
74,17,9,2022-01-24 16:33:07,1,1994.63
54,7,12,2022-01-25 08:20:27,5,2675.67
64,58,14,2022-01-25 16:47:36,4,223.23
15,7,7,2022-01-25 13:18:17,4,2851.7
17,55,7,2022-01-25 14:06:58,1,743.46
46,39,15,2022-01-25 09:28:09,2,436.7
83,60,5,2022-01-25 18:30:28,1,283.38
65,10,12,2022-01-25 14:41:22,2,1743.4
70,55,8,2022-01-25 11:04:37,1,767.22
1,28,3,2022-01-25 14:48:28,1,439.2
28,75,4,2022-01-25 17:27:25,1,1433.33
64,59,6,2022-01-25 18:13:24,1,323.75
53,41,12,2022-01-25 19:15:03,1,1438.59
98,40,15,2022-01-26 11:22:10,1,487.07
65,49,6,2022-01-26 20:43:57,4,429.78
50,61,1,2022-01-26 17:57:01,2,2147.57
38,33,6,2022-01-26 11:38:03,1,270.66
76,63,5,2022-01-26 09:48:35,2,2046.64
91,1,8,2022-01-26 12:03:13,1,2274.7
91,59,15,2022-01-26 13:56:22,1,296.85
3,46,5,2022-01-26 10:54:08,2,681.95
28,40,2,2022-01-26 15:52:34,4,490.41
86,76,6,2022-01-26 20:11:19,2,1754.61
68,56,3,2022-01-26 09:20:57,1,1070.2
60,3,6,2022-01-26 13:48:57,5,2160.18
18,31,3,2022-01-26 12:51:08,1,437.32
22,58,13,2022-01-26 17:06:06,1,214.71
66,3,2,2022-01-26 13:08:37,2,1942.06
99,22,14,2022-01-26 15:10:03,1,1521.75
49,60,8,2022-01-27 09:16:26,1,286.9
37,9,11,2022-01-27 15:08:02,4,1766.52
68,66,5,2022-01-27 19:17:19,2,1273.64
28,38,12,2022-01-27 12:29:38,2,331.22
15,37,14,2022-01-27 11:14:02,5,452.09
50,50,4,2022-01-27 09:53:52,1,461.94
99,40,11,2022-01-27 12:29:16,1,503.7
21,46,2,2022-01-27 10:23:54,1,681.95
35,62,15,2022-01-27 19:31:22,4,1846.13
42,41,4,2022-01-27 12:36:11,1,1438.36
43,45,1,2022-01-27 20:52:17,3,582.62
97,23,11,2022-01-27 13:07:51,1,1258.05
76,23,5,2022-01-27 17:19:23,1,1186.37
54,45,9,2022-01-27 12:37:25,1,609.64
63,33,5,2022-01-27 17:30:17,2,263.61
48,30,4,2022-01-27 16:19:19,1,311.83
90,52,9,2022-01-28 16:00:41,1,460.97
19,60,8,2022-01-28 16:54:53,1,256.37
98,60,11,2022-01-28 17:20:50,2,279.45
27,57,13,2022-01-28 08:49:30,1,320.46
74,29,1,2022-01-28 11:59:57,3,406.65
15,41,6,2022-01-28 09:26:25,2,1629.18
15,20,8,2022-01-28 11:54:41,1,2197.54
98,5,15,2022-01-28 15:57:06,2,2384.36
91,33,6,2022-01-28 11:44:58,1,267.12
5,13,8,2022-01-28 08:21:01,1,1606.27
6,68,3,2022-01-28 09:22:11,2,1870.92
35,62,12,2022-01-28 11:34:06,2,1904.47
85,6,13,2022-01-28 18:54:19,1,2613.98
71,70,7,2022-01-28 14:43:07,3,2426.5
62,68,13,2022-01-29 15:14:57,2,1743.84
38,53,13,2022-01-29 12:54:10,1,698.1
60,17,11,2022-01-29 09:43:24,2,2173.67
8,21,4,2022-01-29 20:26:05,5,1166.5
40,29,2,2022-01-29 16:23:44,1,380.21
61,71,3,2022-01-29 17:43:47,1,2181.55
96,60,3,2022-01-29 15:48:21,1,259.7
14,26,6,2022-01-29 14:23:27,3,572.3
48,71,2,2022-01-29 20:30:48,1,2220.69
97,34,8,2022-01-29 18:14:15,3,352.33
85,28,12,2022-01-29 13:43:53,1,424.74
84,57,1,2022-01-29 15:41:44,1,328.47
56,29,15,2022-01-29 17:19:33,1,428.17
69,26,9,2022-01-29 14:33:25,1,587.26
4,64,15,2022-01-29 13:22:14,3,2127.13
80,25,6,2022-01-29 20:21:33,1,424.6
58,21,8,2022-01-30 18:41:49,1,1209.81
92,21,7,2022-01-30 17:22:06,1,1225.93
25,35,13,2022-01-30 19:19:12,1,314.71
85,22,11,2022-01-30 15:13:50,2,1385.7
97,47,14,2022-01-30 12:05:23,1,584.14
8,67,9,2022-01-30 19:18:53,1,1722.24
25,69,2,2022-01-30 08:48:00,1,1980.56
69,39,2,2022-01-30 13:28:58,1,490.18
48,67,13,2022-01-30 17:52:56,1,1853.5
76,32,13,2022-01-30 20:40:47,1,417.63
74,11,4,2022-01-30 15:41:18,1,1919.54
67,11,2,2022-01-30 11:50:26,2,1852.99
30,62,2,2022-01-30 14:42:46,1,2106.51
34,28,3,2022-01-30 08:13:05,1,428.45
97,74,3,2022-01-31 14:00:19,2,1884.02
82,39,1,2022-01-31 13:00:26,3,442.06
98,68,14,2022-01-31 17:15:46,2,1859.58
87,27,6,2022-01-31 19:54:49,4,649.91
9,66,1,2022-01-31 12:50:29,1,1219.93
11,5,7,2022-01-31 15:35:08,1,2393.37
8,75,3,2022-01-31 17:06:59,1,1380.18
88,12,2,2022-01-31 15:39:03,2,1865.91
82,38,11,2022-01-31 10:26:09,2,330.14
12,43,11,2022-01-31 20:54:27,1,1562.92
35,54,13,2022-01-31 08:01:55,4,735.54
9,46,9,2022-01-31 18:14:04,2,607.57
27,20,12,2022-01-31 15:01:00,1,1943.12
40,55,7,2022-01-31 20:29:52,1,759.36
100,73,11,2022-01-31 13:29:31,1,1675.82
77,9,12,2022-01-31 09:29:25,1,1740.31
64,22,15,2022-02-01 16:29:55,3,1423.78
82,23,8,2022-02-01 08:56:13,3,1171.73
68,17,13,2022-02-01 18:12:26,2,1949.98
40,57,15,2022-02-01 10:27:07,2,289.85
82,70,14,2022-02-01 10:44:43,1,2110.74
56,57,4,2022-02-01 15:38:05,1,332.35
89,2,12,2022-02-01 10:20:20,3,1918.16
100,9,14,2022-02-01 08:52:31,1,1942.48
83,41,3,2022-02-01 11:03:49,5,1598.03
14,50,7,2022-02-01 16:15:42,3,473.81
68,65,1,2022-02-01 08:34:20,1,1541.37
81,68,5,2022-02-01 14:18:33,1,1868.76
46,21,1,2022-02-01 17:28:28,1,1200.55
61,31,9,2022-02-01 18:09:23,1,383.01
61,29,2,2022-02-01 14:12:12,1,419.63
45,20,14,2022-02-01 13:30:58,1,2090.18
61,1,6,2022-02-01 17:47:59,3,2104.41
98,21,6,2022-02-01 12:11:11,1,1151.59
73,48,6,2022-02-01 12:29:40,5,613.34
37,53,3,2022-02-01 15:38:55,2,699.58
46,53,5,2022-02-01 18:04:20,4,726.93
8,28,2,2022-02-01 08:31:15,1,475.1
30,70,4,2022-02-02 18:39:11,1,2115.76
83,63,15,2022-02-02 12:31:05,1,1990.8
39,43,2,2022-02-02 17:49:44,1,1632.28
12,15,5,2022-02-02 13:31:22,1,1523.4
21,76,13,2022-02-02 09:39:48,1,1770.67
95,29,11,2022-02-02 08:31:15,1,418.92
81,55,8,2022-02-02 09:14:25,5,794.38
69,65,13,2022-02-02 11:11:19,2,1596.09
73,35,5,2022-02-02 11:43:34,1,326.84
52,69,3,2022-02-02 13:17:40,2,1971.79
10,7,4,2022-02-02 19:42:06,1,2829.28
44,65,1,2022-02-02 14:18:14,1,1494.71
2,71,4,2022-02-03 09:23:58,5,2308.85
98,60,4,2022-02-03 12:41:51,1,271.85
74,44,15,2022-02-03 12:14:20,1,1431.65
31,31,6,2022-02-03 08:26:51,1,397.63
87,74,5,2022-02-03 12:42:35,1,1789.05
85,22,11,2022-02-03 16:48:50,3,1335.52
53,72,14,2022-02-03 20:43:47,1,2410.02
100,18,1,2022-02-03 08:35:50,1,2162.15
1,71,9,2022-02-04 17:46:52,1,2356.64
84,25,11,2022-02-04 15:19:53,2,424.24
5,34,9,2022-02-04 15:13:31,2,344.42
15,24,6,2022-02-04 13:37:33,1,1514.73
65,7,11,2022-02-04 18:48:08,1,2685.95
58,25,10,2022-02-04 13:01:24,1,421.87
75,48,10,2022-02-04 16:18:55,1,625.61
25,23,7,2022-02-04 18:45:45,1,1127.06
21,5,15,2022-02-04 17:46:12,1,2259.93
21,74,4,2022-02-04 13:04:49,1,1867.8
9,38,14,2022-02-04 20:18:35,1,357.14
17,69,14,2022-02-04 15:25:16,2,2045.93
13,40,1,2022-02-04 10:32:37,2,457.66
15,42,8,2022-02-04 13:34:39,1,1644.05
60,44,14,2022-02-04 14:20:20,1,1422.46
68,36,13,2022-02-04 14:01:51,3,399.05
64,12,2,2022-02-05 17:39:08,1,1820.17
6,12,4,2022-02-05 20:26:49,1,1855.49
72,20,1,2022-02-05 20:19:47,1,2014.09
79,54,10,2022-02-05 18:11:57,1,760.88
33,74,8,2022-02-05 08:16:29,3,1652.13
5,38,8,2022-02-05 12:52:29,1,361.95
97,27,2,2022-02-05 09:05:17,2,600.34
24,35,11,2022-02-05 19:29:09,3,318.49
36,47,1,2022-02-05 16:29:37,1,652.41
87,26,1,2022-02-05 19:23:34,1,591.82
66,54,6,2022-02-05 20:47:30,2,730.38
16,42,1,2022-02-05 10:50:10,1,1549.38
32,29,8,2022-02-05 11:49:52,1,397.37
13,33,8,2022-02-06 16:30:59,1,259.68
65,62,4,2022-02-06 09:55:27,1,1978.76
13,13,2,2022-02-06 19:25:54,3,1583.32
19,61,15,2022-02-06 14:31:57,1,2041.07
41,21,14,2022-02-06 15:19:51,1,1192.78
46,57,11,2022-02-06 16:13:05,2,306.91
13,4,7,2022-02-06 15:48:43,1,1978.09
24,75,5,2022-02-06 09:45:04,2,1467.63
7,16,2,2022-02-06 13:06:51,1,1705.45
32,18,8,2022-02-06 08:35:29,3,2014.34
82,61,3,2022-02-06 17:08:26,1,2190.72
88,11,4,2022-02-06 10:27:52,1,1743.85
91,35,14,2022-02-06 08:25:01,1,339.58
2,74,8,2022-02-06 08:20:59,4,1702.25
41,40,11,2022-02-07 15:32:40,4,483.83
68,16,6,2022-02-07 15:10:26,2,1705.45
25,68,3,2022-02-07 14:50:43,1,1931.43
76,3,7,2022-02-07 16:14:39,1,2052.73
46,15,14,2022-02-07 16:18:57,4,1453.47
88,41,13,2022-02-07 17:30:41,1,1583.24
49,4,10,2022-02-07 09:29:09,1,1939.32
12,20,1,2022-02-07 13:25:15,2,2013.1
67,61,10,2022-02-07 12:46:37,1,1961.75
43,67,6,2022-02-07 19:25:04,1,1923.16
3,74,10,2022-02-08 11:45:03,2,1642.82
32,63,3,2022-02-08 11:29:26,3,2165.25
24,62,9,2022-02-08 13:21:46,1,2084.71
38,29,15,2022-02-08 12:49:42,2,437.22
94,17,12,2022-02-08 14:37:55,1,1917.74
68,35,11,2022-02-08 13:37:57,1,334.77
37,19,1,2022-02-08 08:20:13,1,2069.82
1,1,2,2022-02-08 13:31:52,1,1981.38
7,34,1,2022-02-08 10:01:31,2,375.92
30,49,8,2022-02-08 16:45:59,1,430.02
89,44,14,2022-02-08 20:19:27,1,1468.27
38,51,13,2022-02-08 11:03:38,1,420.01
15,24,15,2022-02-09 09:57:32,1,1368.04
54,27,7,2022-02-09 12:31:26,1,637.2
30,26,3,2022-02-09 11:24:07,3,525.7
65,27,7,2022-02-09 15:43:47,2,590.36
75,53,10,2022-02-09 19:27:07,1,740.22
12,62,5,2022-02-09 17:07:41,3,1927.79
